,month,kasempa_precip,kaoma_precip,max_temp,min_temp,temp_fill_indicator,year,sample_date
3821,6,0.0,0.0,21.9,7.1,2.0,319.0,06-01-1963
3822,7,0.0,0.0,24.7,8.2,1.0,319.0,07-01-1985
3823,8,8.1,2.0,26.7,8.9,2.0,319.0,08-01-1972
3824,9,4.6,21.1,28.9,13.3,2.0,319.0,09-01-1965
3825,10,45.0,68.6,31.1,15.9,3.0,319.0,10-01-1962
3826,11,310.4,232.5,30.0,18.2,3.0,319.0,11-01-1963
3827,12,355.5,260.0,30.2,17.3,3.0,319.0,12-01-1964
3828,1,361.3,102.7,27.0,17.0,3.0,320.0,01-01-1977
3829,2,240.3,170.2,27.6,17.5,3.0,320.0,02-01-1980
3830,3,122.0,179.0,26.7,16.9,3.0,320.0,03-01-1980
3831,4,11.1,15.0,27.3,15.8,3.0,320.0,04-01-1970
3832,5,0.0,0.0,25.6,11.1,2.0,320.0,05-01-1973
3833,6,0.0,0.0,21.9,7.1,2.0,320.0,06-01-1968
3834,7,0.0,0.0,24.9,9.4,2.0,320.0,07-01-1987
3835,8,2.3,0.0,26.1,10.1,2.0,320.0,08-01-1971
3836,9,7.8,0.0,29.7,13.9,2.0,320.0,09-01-1975
3837,10,189.4,95.6,29.6,16.8,1.0,320.0,10-01-1986
3838,11,177.8,100.9,31.3,18.4,2.0,320.0,11-01-1967
3839,12,148.1,286.3,27.7,17.8,3.0,320.0,12-01-1973
3840,1,217.4,177.8,26.3,17.8,3.0,321.0,01-01-1965
3841,2,66.6,24.3,26.8,17.2,1.0,321.0,02-01-1985
3842,3,72.1,30.9,26.7,16.9,3.0,321.0,03-01-1974
3843,4,1.0,11.2,26.3,15.1,3.0,321.0,04-01-1971
3844,5,0.0,0.0,28.4,12.8,2.0,321.0,05-01-1962
3845,6,0.0,0.0,23.9,7.7,2.0,321.0,06-01-1963
3846,7,0.0,0.0,24.7,8.2,2.0,321.0,07-01-1974
3847,8,0.0,2.8,26.7,8.9,2.0,321.0,08-01-1964
3848,9,0.8,0.8,30.5,15.3,2.0,321.0,09-01-1964
3849,10,110.7,54.9,27.9,16.9,3.0,321.0,10-01-1965
3850,11,434.2,252.6,31.2,17.4,3.0,321.0,11-01-1962
3851,12,156.5,142.5,26.0,17.2,3.0,321.0,12-01-1965
3852,1,270.8,164.4,27.7,16.4,2.0,322.0,01-01-1975
3853,2,183.1,70.8,27.9,17.1,3.0,322.0,02-01-1967
3854,3,72.1,30.9,28.0,15.3,3.0,322.0,03-01-1974
3855,4,82.4,19.8,26.0,17.0,3.0,322.0,04-01-1978
3856,5,0.0,0.0,25.6,11.1,2.0,322.0,05-01-1971
3857,6,0.0,0.0,25.5,11.0,2.0,322.0,06-01-1978
3858,7,0.0,0.0,23.3,7.6,2.0,322.0,07-01-1967
3859,8,0.0,0.0,23.0,9.0,2.0,322.0,08-01-1969
3860,9,0.0,2.3,31.0,14.4,2.0,322.0,09-01-1962
3861,10,74.1,124.6,31.1,15.9,3.0,322.0,10-01-1961
3862,11,230.1,293.2,30.0,18.2,3.0,322.0,11-01-1978
3863,12,277.1,218.3,26.0,17.2,1.0,322.0,12-01-1985
3864,1,324.0,279.1,26.3,17.8,3.0,323.0,01-01-1971
3865,2,195.2,227.8,26.5,17.9,3.0,323.0,02-01-1978
3866,3,45.1,14.5,28.5,16.8,3.0,323.0,03-01-1973
3867,4,31.8,22.3,26.3,15.1,2.0,323.0,04-01-1967
3868,5,0.0,0.0,23.6,10.9,1.0,323.0,05-01-1981
3869,6,0.0,0.0,21.5,7.1,2.0,323.0,06-01-1988
3870,7,0.0,0.0,24.5,8.7,2.0,323.0,07-01-1968
3871,8,0.0,0.0,26.7,8.9,2.0,323.0,08-01-1989
3872,9,5.3,3.0,29.8,14.3,2.0,323.0,09-01-1968
3873,10,119.7,96.1,29.0,14.5,1.0,323.0,10-01-1980
3874,11,336.9,447.0,31.2,17.4,3.0,323.0,11-01-1968
3875,12,306.3,190.2,26.0,17.0,3.0,323.0,12-01-1966
3876,1,260.6,165.3,27.7,16.4,1.0,324.0,01-01-1980
3877,2,81.8,51.5,26.8,17.2,3.0,324.0,02-01-1983
3878,3,45.1,14.5,28.5,16.8,3.0,324.0,03-01-1973
3879,4,12.4,10.1,26.3,15.1,3.0,324.0,04-01-1963
3880,5,0.0,0.0,28.4,12.8,1.0,324.0,05-01-1990
3881,6,0.0,0.0,26.0,10.6,1.0,324.0,06-01-1982
3882,7,0.0,0.0,24.9,9.4,2.0,324.0,07-01-1983
3883,8,0.0,0.0,26.1,10.1,2.0,324.0,08-01-1976
3884,9,0.0,12.0,30.1,15.3,2.0,324.0,09-01-1971
3885,10,121.6,48.6,31.2,16.2,2.0,324.0,10-01-1964
3886,11,230.1,293.2,29.6,15.8,3.0,324.0,11-01-1978
3887,12,130.2,111.6,26.0,17.0,3.0,324.0,12-01-1979
3888,1,226.9,282.8,26.3,17.8,3.0,325.0,01-01-1978
3889,2,195.2,227.8,26.5,17.9,3.0,325.0,02-01-1978
3890,3,45.1,14.5,26.7,16.9,3.0,325.0,03-01-1973
3891,4,61.2,21.1,26.3,15.1,1.0,325.0,04-01-1990
3892,5,0.0,0.0,25.6,11.1,2.0,325.0,05-01-1974
3893,6,0.0,0.0,25.5,11.0,2.0,325.0,06-01-1977
3894,7,0.0,0.0,22.4,8.5,2.0,325.0,07-01-1983
3895,8,0.0,0.0,27.5,11.2,2.0,325.0,08-01-1978
3896,9,21.2,19.2,30.1,15.3,2.0,325.0,09-01-1970
3897,10,167.8,38.2,29.0,14.5,3.0,325.0,10-01-1970
3898,11,140.2,71.4,31.2,18.1,1.0,325.0,11-01-1990
3899,12,255.3,106.7,27.7,17.8,1.0,325.0,12-01-1990
3900,1,250.3,268.1,27.0,17.0,2.0,326.0,01-01-1987
3901,2,259.9,165.4,27.0,14.9,3.0,326.0,02-01-1966
3902,3,10.7,43.7,27.5,16.6,2.0,326.0,03-01-1965
3903,4,5.1,5.6,26.0,17.0,2.0,326.0,04-01-1961
3904,5,0.0,0.0,25.2,11.3,1.0,326.0,05-01-1985
3905,6,0.0,0.0,25.5,11.0,1.0,326.0,06-01-1990
3906,7,0.0,0.0,24.7,8.2,2.0,326.0,07-01-1967
3907,8,0.0,0.0,26.7,8.9,2.0,326.0,08-01-1962
3908,9,7.7,0.0,30.5,15.3,2.0,326.0,09-01-1973
3909,10,121.7,47.6,31.2,16.2,1.0,326.0,10-01-1985
3910,11,230.1,293.2,29.6,15.8,3.0,326.0,11-01-1978
3911,12,130.1,114.9,26.0,17.0,3.0,326.0,12-01-1982
3912,1,156.3,219.4,28.6,16.9,2.0,327.0,01-01-1968
3913,2,229.6,219.9,27.0,14.9,3.0,327.0,02-01-1976
3914,3,122.0,179.0,28.0,15.3,3.0,327.0,03-01-1980
3915,4,0.0,0.0,26.0,13.7,2.0,327.0,04-01-1965
3916,5,0.0,0.0,23.6,10.9,1.0,327.0,05-01-1981
3917,6,0.0,0.0,23.9,7.7,2.0,327.0,06-01-1975
3918,7,0.0,0.0,24.7,8.2,2.0,327.0,07-01-1976
3919,8,0.0,0.0,26.7,8.9,2.0,327.0,08-01-1976
3920,9,5.5,23.2,28.9,13.3,2.0,327.0,09-01-1989
3921,10,93.4,57.9,33.2,17.6,3.0,327.0,10-01-1976
3922,11,181.2,130.6,31.2,17.4,3.0,327.0,11-01-1976
3923,12,277.1,218.3,26.0,17.2,1.0,327.0,12-01-1985
3924,1,156.3,219.4,28.6,16.9,2.0,328.0,01-01-1968
3925,2,240.3,170.2,26.5,17.9,3.0,328.0,02-01-1980
3926,3,165.3,75.0,27.5,16.6,3.0,328.0,03-01-1979
3927,4,13.2,4.5,26.0,17.0,2.0,328.0,04-01-1983
3928,5,0.0,10.7,23.6,10.9,3.0,328.0,05-01-1965
3929,6,0.0,0.0,25.5,11.0,2.0,328.0,06-01-1986
3930,7,0.0,0.0,24.7,8.2,2.0,328.0,07-01-1973
3931,8,0.0,0.0,26.1,10.1,1.0,328.0,08-01-1990
3932,9,50.3,13.5,30.1,15.3,2.0,328.0,09-01-1972
3933,10,32.6,15.6,33.2,17.6,1.0,328.0,10-01-1990
3934,11,140.2,71.4,31.2,18.1,1.0,328.0,11-01-1990
3935,12,268.4,185.5,27.7,17.8,3.0,328.0,12-01-1987
3936,1,302.0,138.5,27.7,16.4,3.0,329.0,01-01-1986
3937,2,288.9,310.8,27.0,14.9,3.0,329.0,02-01-1977
3938,3,179.3,26.2,28.0,15.3,3.0,329.0,03-01-1989
3939,4,0.0,7.7,26.0,13.5,1.0,329.0,04-01-1985
3940,5,0.0,0.0,23.6,10.9,2.0,329.0,05-01-1967
3941,6,0.0,0.0,21.5,7.1,2.0,329.0,06-01-1975
3942,7,0.0,0.0,24.5,8.7,1.0,329.0,07-01-1986
3943,8,0.0,0.0,26.1,10.1,1.0,329.0,08-01-1990
3944,9,16.7,11.8,30.1,15.3,2.0,329.0,09-01-1979
3945,10,121.6,48.6,31.2,16.2,2.0,329.0,10-01-1964
3946,11,230.1,293.2,31.2,17.4,3.0,329.0,11-01-1978
3947,12,355.5,260.0,27.7,17.8,3.0,329.0,12-01-1964
3948,1,175.0,263.4,27.0,17.0,1.0,330.0,01-01-1981
3949,2,229.7,72.1,27.9,17.1,3.0,330.0,02-01-1979
3950,3,165.3,75.0,26.7,16.9,3.0,330.0,03-01-1979
3951,4,19.3,0.0,26.0,17.0,2.0,330.0,04-01-1975
3952,5,0.0,0.0,26.0,10.4,1.0,330.0,05-01-1980
3953,6,0.0,0.0,21.5,7.1,2.0,330.0,06-01-1983
3954,7,0.0,0.0,22.7,9.6,2.0,330.0,07-01-1983
3955,8,16.2,0.0,27.5,11.2,2.0,330.0,08-01-1965
3956,9,0.0,0.0,30.5,15.3,2.0,330.0,09-01-1978
3957,10,23.4,22.2,33.2,17.6,3.0,330.0,10-01-1972
3958,11,322.7,152.0,30.0,18.2,2.0,330.0,11-01-1961
3959,12,396.5,361.4,26.0,17.0,3.0,330.0,12-01-1962
3960,1,250.3,268.1,27.0,17.0,2.0,331.0,01-01-1987
3961,2,229.7,72.1,27.9,17.1,3.0,331.0,02-01-1979
3962,3,138.5,95.5,27.5,16.6,3.0,331.0,03-01-1962
3963,4,31.8,22.3,26.3,15.1,2.0,331.0,04-01-1967
3964,5,0.0,0.0,23.6,10.9,2.0,331.0,05-01-1975
3965,6,0.0,0.0,25.5,11.0,2.0,331.0,06-01-1974
3966,7,0.0,0.0,24.5,8.7,2.0,331.0,07-01-1989
3967,8,0.0,0.0,27.5,11.2,2.0,331.0,08-01-1961
3968,9,7.7,0.0,29.8,14.3,2.0,331.0,09-01-1973
3969,10,121.6,48.6,31.2,16.2,2.0,331.0,10-01-1964
3970,11,135.2,128.9,31.2,17.4,3.0,331.0,11-01-1964
3971,12,375.5,321.4,30.2,17.3,3.0,331.0,12-01-1974
3972,1,302.9,219.1,28.6,16.9,1.0,332.0,01-01-1985
3973,2,248.6,110.8,26.8,17.2,3.0,332.0,02-01-1975
3974,3,43.1,30.8,27.1,16.8,3.0,332.0,03-01-1971
3975,4,12.4,10.1,26.0,13.7,3.0,332.0,04-01-1963
3976,5,1.5,0.4,23.6,10.9,2.0,332.0,05-01-1987
3977,6,0.0,0.0,25.5,11.0,2.0,332.0,06-01-1967
3978,7,0.0,0.0,22.7,9.6,1.0,332.0,07-01-1982
3979,8,27.2,17.3,27.2,11.5,3.0,332.0,08-01-1966
3980,9,0.0,3.8,29.8,14.3,2.0,332.0,09-01-1983
3981,10,126.2,97.8,29.0,14.5,2.0,332.0,10-01-1988
3982,11,339.6,231.4,31.3,18.4,3.0,332.0,11-01-1979
3983,12,299.4,203.3,30.2,17.3,2.0,332.0,12-01-1969
3984,1,296.3,316.4,28.6,16.9,3.0,333.0,01-01-1966
3985,2,195.2,227.8,26.5,17.9,3.0,333.0,02-01-1978
3986,3,161.8,116.6,27.1,16.8,3.0,333.0,03-01-1967
3987,4,61.2,21.1,26.3,15.1,1.0,333.0,04-01-1990
3988,5,0.0,0.0,25.2,11.3,1.0,333.0,05-01-1985
3989,6,0.0,0.0,26.0,10.6,1.0,333.0,06-01-1982
3990,7,0.0,0.0,24.7,8.2,2.0,333.0,07-01-1974
3991,8,27.2,17.3,27.5,11.2,3.0,333.0,08-01-1966
3992,9,0.0,0.0,29.8,14.3,2.0,333.0,09-01-1978
3993,10,73.5,41.1,31.2,16.2,2.0,333.0,10-01-1989
3994,11,134.8,144.8,30.0,18.2,3.0,333.0,11-01-1966
3995,12,243.9,208.6,30.2,17.3,2.0,333.0,12-01-1968
3996,1,276.9,283.6,26.3,17.8,3.0,334.0,01-01-1970
3997,2,248.6,110.8,27.6,17.5,3.0,334.0,02-01-1975
3998,3,122.0,179.0,27.5,16.6,3.0,334.0,03-01-1980
3999,4,41.0,4.9,26.0,15.7,2.0,334.0,04-01-1972
4000,5,0.0,0.0,26.0,10.4,2.0,334.0,05-01-1969
4001,6,0.0,0.0,23.9,7.7,2.0,334.0,06-01-1979
4002,7,0.0,0.0,22.7,9.6,2.0,334.0,07-01-1971
4003,8,0.0,0.0,26.7,8.9,2.0,334.0,08-01-1987
4004,9,2.5,7.6,31.0,14.4,1.0,334.0,09-01-1980
4005,10,116.6,99.1,29.6,16.8,2.0,334.0,10-01-1984
4006,11,332.5,195.9,29.6,15.8,3.0,334.0,11-01-1977
4007,12,139.4,208.1,30.2,17.3,1.0,334.0,12-01-1981
4008,1,361.3,102.7,26.3,17.8,3.0,335.0,01-01-1977
4009,2,148.2,103.6,27.0,14.9,1.0,335.0,02-01-1986
4010,3,182.5,92.3,28.5,16.8,3.0,335.0,03-01-1988
4011,4,73.6,14.2,26.0,15.7,3.0,335.0,04-01-1976
4012,5,0.0,1.4,26.0,10.4,2.0,335.0,05-01-1978
4013,6,0.0,0.0,25.5,11.0,2.0,335.0,06-01-1975
4014,7,0.0,0.0,24.9,9.4,1.0,335.0,07-01-1990
4015,8,0.0,0.0,23.0,9.0,2.0,335.0,08-01-1987
4016,9,38.0,16.8,30.1,15.3,2.0,335.0,09-01-1984
4017,10,30.0,111.8,31.1,15.9,1.0,335.0,10-01-1981
4018,11,266.2,140.1,31.2,17.4,3.0,335.0,11-01-1970
4019,12,139.4,208.1,30.2,17.3,1.0,335.0,12-01-1981
4020,1,226.9,282.8,27.0,17.0,3.0,336.0,01-01-1978
4021,2,288.9,310.8,26.5,17.9,3.0,336.0,02-01-1977
4022,3,207.5,50.5,27.1,16.8,1.0,336.0,03-01-1985
4023,4,0.8,0.0,26.0,17.0,2.0,336.0,04-01-1969
4024,5,6.0,0.0,25.2,11.3,2.0,336.0,05-01-1988
4025,6,0.0,0.0,25.5,11.0,2.0,336.0,06-01-1966
4026,7,0.0,0.0,22.7,9.6,2.0,336.0,07-01-1972
4027,8,0.0,7.3,23.0,9.0,2.0,336.0,08-01-1988
4028,9,5.5,23.2,28.9,13.3,2.0,336.0,09-01-1989
4029,10,126.2,97.8,29.0,14.5,2.0,336.0,10-01-1988
4030,11,184.1,140.0,31.3,18.4,3.0,336.0,11-01-1969
4031,12,130.1,114.9,30.2,17.3,3.0,336.0,12-01-1982
4032,1,250.4,228.8,27.0,17.0,3.0,337.0,01-01-1962
4033,2,223.2,218.5,26.8,17.2,3.0,337.0,02-01-1963
4034,3,83.5,48.3,27.5,16.6,1.0,337.0,03-01-1986
4035,4,0.3,0.4,26.0,15.7,2.0,337.0,04-01-1979
4036,5,0.0,0.0,26.0,10.4,1.0,337.0,05-01-1980
4037,6,0.0,0.0,21.5,7.1,1.0,337.0,06-01-1980
4038,7,0.0,0.0,22.4,8.5,2.0,337.0,07-01-1987
4039,8,0.0,0.0,26.1,10.1,2.0,337.0,08-01-1978
4040,9,11.6,11.0,30.1,15.3,2.0,337.0,09-01-1977
4041,10,36.6,16.4,33.2,17.6,2.0,337.0,10-01-1977
4042,11,336.9,447.0,29.6,15.8,3.0,337.0,11-01-1968
4043,12,148.1,286.3,26.0,17.2,3.0,337.0,12-01-1973
4044,1,296.3,316.4,26.3,17.8,3.0,338.0,01-01-1966
4045,2,132.5,137.7,27.0,14.9,3.0,338.0,02-01-1971
4046,3,43.1,30.8,27.5,16.6,3.0,338.0,03-01-1971
4047,4,12.4,10.1,27.3,15.8,3.0,338.0,04-01-1963
4048,5,0.0,0.0,24.6,10.2,2.0,338.0,05-01-1974
4049,6,0.0,0.0,25.5,11.0,2.0,338.0,06-01-1967
4050,7,0.0,0.0,23.3,7.6,2.0,338.0,07-01-1988
4051,8,3.3,0.0,27.5,11.2,2.0,338.0,08-01-1968
4052,9,0.0,0.0,30.5,15.3,2.0,338.0,09-01-1974
4053,10,23.2,23.6,27.9,16.9,3.0,338.0,10-01-1987
4054,11,339.6,231.4,31.2,17.4,3.0,338.0,11-01-1979
4055,12,130.2,111.6,26.0,17.0,3.0,338.0,12-01-1979
4056,1,302.0,138.5,26.3,17.8,3.0,339.0,01-01-1986
4057,2,287.2,203.7,26.5,17.9,3.0,339.0,02-01-1962
4058,3,84.1,78.3,27.5,16.6,3.0,339.0,03-01-1972
4059,4,20.4,0.0,26.0,17.0,1.0,339.0,04-01-1980
4060,5,0.0,0.0,28.4,12.8,2.0,339.0,05-01-1989
4061,6,0.0,0.0,25.5,11.0,2.0,339.0,06-01-1963
4062,7,0.0,3.5,23.3,7.6,2.0,339.0,07-01-1977
4063,8,0.0,0.0,26.7,8.9,2.0,339.0,08-01-1977
4064,9,5.3,3.0,31.0,14.4,2.0,339.0,09-01-1968
4065,10,45.0,68.6,27.9,16.9,3.0,339.0,10-01-1962
4066,11,184.1,140.0,29.6,15.8,3.0,339.0,11-01-1969
4067,12,306.3,190.2,26.0,17.2,3.0,339.0,12-01-1966
4068,1,254.9,149.9,26.3,17.8,3.0,340.0,01-01-1979
4069,2,124.1,20.4,26.8,17.2,2.0,340.0,02-01-1970
4070,3,155.5,86.3,28.0,15.3,2.0,340.0,03-01-1975
4071,4,11.1,15.0,26.0,13.5,3.0,340.0,04-01-1970
4072,5,1.5,0.4,23.6,10.9,2.0,340.0,05-01-1987
4073,6,0.0,0.0,25.5,11.0,2.0,340.0,06-01-1972
4074,7,0.0,0.0,22.7,9.6,2.0,340.0,07-01-1974
4075,8,0.0,0.0,23.0,9.0,1.0,340.0,08-01-1980
4076,9,70.9,0.2,29.8,14.3,1.0,340.0,09-01-1982
4077,10,139.8,97.1,27.9,16.9,1.0,340.0,10-01-1982
4078,11,266.2,140.1,31.2,17.4,3.0,340.0,11-01-1970
4079,12,268.4,185.5,26.0,17.2,3.0,340.0,12-01-1987
4080,1,302.0,138.5,28.6,16.9,3.0,341.0,01-01-1986
4081,2,287.2,203.7,27.9,17.1,3.0,341.0,02-01-1962
4082,3,218.7,179.3,26.7,16.9,3.0,341.0,03-01-1978
4083,4,13.2,4.5,26.0,17.0,2.0,341.0,04-01-1983
4084,5,0.0,0.0,25.6,11.1,2.0,341.0,05-01-1973
4085,6,0.0,0.0,26.0,10.6,2.0,341.0,06-01-1984
4086,7,0.0,0.0,22.4,8.5,2.0,341.0,07-01-1967
4087,8,0.0,0.0,25.5,9.9,2.0,341.0,08-01-1962
4088,9,21.2,19.2,30.1,15.3,2.0,341.0,09-01-1970
4089,10,126.2,97.8,29.6,16.8,2.0,341.0,10-01-1988
4090,11,139.7,75.9,29.6,15.8,1.0,341.0,11-01-1985
4091,12,311.1,228.4,26.0,17.2,3.0,341.0,12-01-1976
4092,1,235.5,237.9,26.3,17.8,1.0,342.0,01-01-1982
4093,2,158.9,174.2,26.5,17.9,3.0,342.0,02-01-1972
4094,3,24.5,0.0,28.5,16.8,3.0,342.0,03-01-1963
4095,4,6.9,6.0,26.0,15.7,1.0,342.0,04-01-1982
4096,5,0.0,0.0,25.2,11.3,2.0,342.0,05-01-1961
4097,6,0.0,0.0,25.5,11.0,2.0,342.0,06-01-1979
4098,7,0.0,0.0,24.5,8.7,2.0,342.0,07-01-1963
4099,8,0.0,0.0,23.0,9.0,2.0,342.0,08-01-1975
4100,9,0.0,0.0,30.5,15.3,2.0,342.0,09-01-1974
4101,10,93.4,57.9,31.2,16.2,3.0,342.0,10-01-1976
4102,11,174.0,241.6,31.2,17.4,3.0,342.0,11-01-1983
4103,12,130.1,114.9,30.2,17.3,3.0,342.0,12-01-1982
4104,1,260.6,165.3,27.7,16.4,1.0,343.0,01-01-1980
4105,2,259.9,165.4,26.5,17.9,3.0,343.0,02-01-1966
4106,3,86.4,95.1,26.7,16.9,3.0,343.0,03-01-1984
4107,4,4.1,2.6,26.0,15.7,2.0,343.0,04-01-1966
4108,5,0.0,0.0,26.0,10.4,2.0,343.0,05-01-1975
4109,6,0.0,0.0,26.0,10.6,2.0,343.0,06-01-1974
4110,7,0.0,0.0,22.4,8.5,2.0,343.0,07-01-1976
4111,8,0.0,0.0,26.7,8.9,2.0,343.0,08-01-1989
4112,9,38.0,16.8,30.1,15.3,2.0,343.0,09-01-1984
4113,10,116.6,99.1,29.6,16.8,2.0,343.0,10-01-1984
4114,11,139.7,75.9,29.6,15.8,1.0,343.0,11-01-1985
4115,12,130.1,114.9,26.0,17.2,3.0,343.0,12-01-1982
4116,1,361.3,102.7,27.7,16.4,3.0,344.0,01-01-1977
4117,2,85.9,60.3,27.6,17.5,3.0,344.0,02-01-1964
4118,3,155.5,86.3,28.0,15.3,2.0,344.0,03-01-1975
4119,4,82.4,19.8,26.0,17.0,3.0,344.0,04-01-1978
4120,5,0.0,0.0,24.6,10.2,2.0,344.0,05-01-1967
4121,6,0.0,0.0,23.9,7.7,2.0,344.0,06-01-1969
4122,7,0.0,0.0,22.7,9.6,2.0,344.0,07-01-1989
4123,8,0.0,0.0,26.7,8.9,2.0,344.0,08-01-1974
4124,9,7.8,0.0,29.7,13.9,1.0,344.0,09-01-1981
4125,10,30.0,111.8,31.1,15.9,1.0,344.0,10-01-1981
4126,11,266.2,140.1,31.2,18.1,3.0,344.0,11-01-1970
4127,12,130.2,111.6,26.0,17.0,3.0,344.0,12-01-1979
4128,1,214.8,286.6,27.7,16.4,3.0,345.0,01-01-1974
4129,2,229.7,72.1,26.5,17.9,3.0,345.0,02-01-1979
4130,3,10.9,1.3,28.0,15.3,3.0,345.0,03-01-1964
4131,4,4.0,5.4,26.0,13.5,2.0,345.0,04-01-1987
4132,5,0.0,0.0,25.2,11.3,2.0,345.0,05-01-1984
4133,6,0.0,0.0,25.5,11.0,2.0,345.0,06-01-1974
4134,7,0.0,3.5,22.4,8.5,2.0,345.0,07-01-1977
4135,8,2.3,0.0,26.1,10.1,2.0,345.0,08-01-1970
4136,9,21.2,19.2,30.1,15.3,2.0,345.0,09-01-1970
4137,10,119.4,27.5,33.2,17.6,3.0,345.0,10-01-1971
4138,11,310.4,232.5,29.6,15.8,3.0,345.0,11-01-1963
4139,12,255.3,106.7,27.7,17.8,1.0,345.0,12-01-1990
4140,1,250.8,199.5,27.7,16.4,3.0,346.0,01-01-1990
4141,2,193.9,181.1,27.9,17.1,3.0,346.0,02-01-1968
4142,3,218.7,179.3,26.7,16.9,3.0,346.0,03-01-1978
4143,4,16.0,1.4,26.0,13.7,1.0,346.0,04-01-1981
4144,5,0.0,0.0,28.4,12.8,2.0,346.0,05-01-1989
4145,6,0.0,0.0,21.5,7.1,2.0,346.0,06-01-1974
4146,7,0.0,0.0,24.9,9.4,1.0,346.0,07-01-1990
4147,8,1.0,32.5,27.2,11.5,1.0,346.0,08-01-1982
4148,9,54.5,20.8,28.9,13.3,2.0,346.0,09-01-1976
4149,10,116.6,99.1,29.0,14.5,2.0,346.0,10-01-1984
4150,11,181.2,130.6,29.6,15.8,3.0,346.0,11-01-1976
4151,12,243.9,208.6,30.2,17.3,2.0,346.0,12-01-1968
4152,1,250.8,199.5,27.7,16.4,3.0,347.0,01-01-1990
4153,2,195.2,227.8,27.0,14.9,3.0,347.0,02-01-1978
4154,3,47.4,88.8,28.0,15.3,1.0,347.0,03-01-1982
4155,4,19.3,0.0,26.0,17.0,2.0,347.0,04-01-1975
4156,5,0.0,0.0,24.6,10.2,1.0,347.0,05-01-1982
4157,6,0.0,0.0,21.5,7.1,2.0,347.0,06-01-1966
4158,7,0.0,0.0,22.7,9.6,2.0,347.0,07-01-1966
4159,8,0.0,0.0,26.1,10.1,1.0,347.0,08-01-1990
4160,9,4.6,21.1,28.9,13.3,2.0,347.0,09-01-1965
4161,10,32.6,15.6,33.2,17.6,1.0,347.0,10-01-1990
4162,11,130.2,112.7,31.2,18.1,3.0,347.0,11-01-1972
4163,12,270.5,159.2,30.2,17.3,3.0,347.0,12-01-1975
4164,1,99.0,52.6,28.6,16.9,3.0,348.0,01-01-1973
4165,2,81.8,51.5,26.5,17.9,3.0,348.0,02-01-1983
4166,3,86.4,95.1,27.1,16.8,3.0,348.0,03-01-1984
4167,4,0.0,0.0,26.0,13.7,2.0,348.0,04-01-1984
4168,5,0.0,0.0,26.0,10.4,2.0,348.0,05-01-1973
4169,6,0.0,0.0,21.9,7.1,1.0,348.0,06-01-1981
4170,7,0.0,0.0,24.9,9.4,2.0,348.0,07-01-1963
4171,8,0.0,7.3,27.5,11.2,2.0,348.0,08-01-1988
4172,9,0.0,3.8,31.0,14.4,2.0,348.0,09-01-1983
4173,10,170.3,188.8,29.6,16.8,3.0,348.0,10-01-1978
4174,11,434.2,252.6,31.2,17.4,3.0,348.0,11-01-1962
4175,12,232.8,233.0,26.0,17.0,3.0,348.0,12-01-1983
4176,1,214.8,286.6,27.7,16.4,3.0,349.0,01-01-1974
4177,2,229.7,72.1,26.5,17.9,3.0,349.0,02-01-1979
4178,3,138.5,95.5,26.7,16.9,3.0,349.0,03-01-1962
4179,4,41.0,4.9,26.0,13.5,2.0,349.0,04-01-1972
4180,5,4.8,11.0,28.4,12.8,3.0,349.0,05-01-1966
4181,6,0.0,0.0,21.9,7.1,2.0,349.0,06-01-1975
4182,7,0.0,0.0,24.5,8.7,1.0,349.0,07-01-1986
4183,8,0.0,0.0,27.5,11.2,2.0,349.0,08-01-1976
4184,9,7.8,0.0,29.7,13.9,1.0,349.0,09-01-1981
4185,10,119.4,27.5,31.2,16.2,3.0,349.0,10-01-1971
4186,11,184.1,140.0,31.2,17.4,3.0,349.0,11-01-1969
4187,12,183.4,122.1,26.0,17.0,3.0,349.0,12-01-1971
4188,1,250.8,199.5,28.6,16.9,3.0,350.0,01-01-1990
4189,2,96.4,41.0,27.9,17.1,1.0,350.0,02-01-1990
4190,3,182.5,92.3,28.0,15.3,3.0,350.0,03-01-1988
4191,4,1.0,11.2,27.3,15.8,3.0,350.0,04-01-1971
4192,5,0.0,10.7,23.6,10.9,3.0,350.0,05-01-1965
4193,6,0.0,0.0,23.9,7.7,1.0,350.0,06-01-1985
4194,7,0.0,0.0,22.7,9.6,2.0,350.0,07-01-1978
4195,8,8.1,2.0,26.7,8.9,2.0,350.0,08-01-1972
4196,9,13.7,11.7,30.1,15.3,2.0,350.0,09-01-1966
4197,10,16.6,14.0,33.2,17.6,2.0,350.0,10-01-1966
4198,11,310.4,232.5,30.0,18.2,3.0,350.0,11-01-1963
4199,12,180.8,178.8,27.7,17.8,3.0,350.0,12-01-1967
4200,1,300.9,232.1,26.3,17.8,2.0,351.0,01-01-1969
4201,2,66.6,24.3,26.8,17.2,1.0,351.0,02-01-1985
4202,3,161.8,116.6,27.5,16.6,3.0,351.0,03-01-1967
4203,4,1.0,1.1,26.0,13.5,2.0,351.0,04-01-1988
4204,5,0.0,0.0,25.6,11.1,2.0,351.0,05-01-1979
4205,6,0.0,0.0,21.5,7.1,2.0,351.0,06-01-1989
4206,7,0.0,0.0,24.7,8.2,2.0,351.0,07-01-1973
4207,8,0.0,0.0,26.7,8.9,2.0,351.0,08-01-1975
